time,pressure_level
2022-06-09 01:27:39,746.41
2022-06-09 01:30:09,746.41
2022-06-09 01:32:39,746.36
2022-06-09 01:35:09,746.38
2022-06-09 01:37:39,746.39
2022-06-09 01:40:09,746.35
2022-06-09 01:45:09,746.36
2022-06-09 01:47:39,746.34
2022-06-09 01:50:09,746.35
2022-06-09 01:52:39,746.34
2022-06-09 01:55:09,746.32
2022-06-09 01:57:39,746.32
2022-06-09 02:00:09,746.28
2022-06-09 02:02:39,746.28
2022-06-09 02:05:09,746.21
2022-06-09 02:07:39,746.2
2022-06-09 02:10:09,746.21
2022-06-09 02:12:39,746.17
2022-06-09 02:15:09,746.13
2022-06-09 02:20:09,746.12
2022-06-09 02:22:39,746.13
2022-06-09 02:25:09,746.14
2022-06-09 02:27:39,746.1
2022-06-09 02:30:09,746.14
2022-06-09 02:32:39,746.07
2022-06-09 02:35:09,746.03
2022-06-09 02:37:39,746.01
2022-06-09 02:40:09,746.0
2022-06-09 02:42:39,745.97
2022-06-09 02:45:09,745.96
2022-06-09 02:47:39,745.94
2022-06-09 02:50:09,745.93
2022-06-09 02:55:09,745.95
2022-06-09 02:57:39,745.91
2022-06-09 03:00:09,745.89
2022-06-09 03:02:39,745.94
2022-06-09 03:05:09,745.97
2022-06-09 03:07:39,745.91
2022-06-09 03:10:09,745.89
2022-06-09 03:12:39,745.92
2022-06-09 03:15:09,745.96
2022-06-09 03:17:39,745.98
2022-06-09 03:22:39,745.9
2022-06-09 03:25:09,745.84
2022-06-09 03:27:39,745.83
2022-06-09 03:30:09,745.85
2022-06-09 03:32:39,745.84
2022-06-09 03:35:09,745.85
2022-06-09 03:37:39,745.81
2022-06-09 03:40:09,745.8
2022-06-09 03:42:39,745.84
2022-06-09 03:45:09,745.82
2022-06-09 03:47:39,745.83
2022-06-09 03:50:09,745.83
2022-06-09 03:52:39,745.9
2022-06-09 03:55:09,745.92
2022-06-09 03:57:39,746.01
2022-06-09 04:00:09,746.02
2022-06-09 04:02:39,746.0
2022-06-09 04:05:09,746.0
2022-06-09 04:07:39,746.02
2022-06-09 04:10:09,746.04
2022-06-09 04:12:39,746.03
2022-06-09 04:15:09,746.06
2022-06-09 04:17:39,746.14
2022-06-09 04:20:09,746.2
2022-06-09 04:22:39,746.23
2022-06-09 04:25:09,746.23
2022-06-09 04:27:39,746.22
2022-06-09 04:30:09,746.19
2022-06-09 04:32:39,746.18
2022-06-09 04:35:09,746.2
2022-06-09 04:37:39,746.21
2022-06-09 04:40:09,746.15
2022-06-09 04:42:39,746.16
2022-06-09 04:45:09,746.19
2022-06-09 04:47:39,746.19
2022-06-09 04:50:09,746.22
2022-06-09 04:52:39,746.18
2022-06-09 04:55:09,746.17
2022-06-09 05:00:09,746.14
2022-06-09 05:02:39,746.13
2022-06-09 05:05:09,746.14
2022-06-09 05:07:39,746.15
2022-06-09 05:10:09,746.14
2022-06-09 05:12:39,746.14
2022-06-09 05:15:09,746.2
2022-06-09 05:17:39,746.16
2022-06-09 05:20:09,746.21
2022-06-09 05:22:39,746.21
2022-06-09 05:25:09,746.23
2022-06-09 05:27:39,746.29
2022-06-09 05:30:09,746.3
2022-06-09 05:32:39,746.34
2022-06-09 05:35:09,746.37
2022-06-09 05:37:39,746.38
2022-06-09 05:40:09,746.46
2022-06-09 05:42:39,746.45
2022-06-09 05:45:09,746.44
2022-06-09 05:47:39,746.44
2022-06-09 05:50:09,746.38
2022-06-09 05:52:39,746.39
2022-06-09 05:55:09,746.41
2022-06-09 05:57:39,746.41
2022-06-09 06:02:39,746.45
2022-06-09 06:05:09,746.48
2022-06-09 06:07:39,746.5
2022-06-09 06:12:39,746.55
2022-06-09 06:15:09,746.58
2022-06-09 06:17:39,746.54
2022-06-09 06:20:09,746.52
2022-06-09 06:22:39,746.54
2022-06-09 06:25:09,746.57
2022-06-09 06:27:39,746.62
2022-06-09 06:30:09,746.7
2022-06-09 06:32:39,746.68
2022-06-09 06:37:39,746.72
2022-06-09 06:40:09,746.81
2022-06-09 06:42:39,746.9
2022-06-09 06:45:09,746.91
2022-06-09 06:47:39,746.95
2022-06-09 06:50:09,746.99
2022-06-09 06:52:39,747.0
2022-06-09 06:55:11,747.04
2022-06-09 06:57:39,747.08
2022-06-09 07:00:09,747.05
2022-06-09 07:05:09,747.06
2022-06-09 07:07:39,747.06
2022-06-09 07:12:39,747.13
2022-06-09 07:15:09,747.18
2022-06-09 07:17:39,747.19
2022-06-09 07:20:09,747.22
2022-06-09 07:22:39,747.22
2022-06-09 07:25:09,747.3
2022-06-09 07:27:39,747.3
2022-06-09 07:30:09,747.37
2022-06-09 07:32:39,747.38
2022-06-09 07:35:09,747.42
2022-06-09 07:40:09,747.43
2022-06-09 07:42:39,747.48
2022-06-09 07:45:09,747.47
2022-06-09 07:47:39,747.54
2022-06-09 07:50:09,747.56
2022-06-09 07:52:39,747.57
2022-06-09 07:55:09,747.59
2022-06-09 07:57:39,747.59
2022-06-09 08:00:09,747.59
2022-06-09 08:02:39,747.58
2022-06-09 08:05:09,747.56
2022-06-09 08:07:39,747.57
2022-06-09 08:10:09,747.54
2022-06-09 08:12:39,747.58
2022-06-09 08:15:09,747.57
2022-06-09 08:17:39,747.61
2022-06-09 08:20:09,747.66
2022-06-09 08:22:39,747.65
2022-06-09 08:25:09,747.64
2022-06-09 08:27:39,747.7
2022-06-09 08:30:09,747.68
2022-06-09 08:32:39,747.71
2022-06-09 08:35:09,747.69
2022-06-09 08:37:39,747.7
2022-06-09 08:40:09,747.74
2022-06-09 08:42:39,747.71
2022-06-09 08:45:09,747.69
2022-06-09 08:47:39,747.73
2022-06-09 08:50:09,747.73
2022-06-09 08:52:39,747.68
2022-06-09 08:55:09,747.69
2022-06-09 09:00:09,747.7
2022-06-09 09:02:39,747.68
2022-06-09 09:05:09,747.7
2022-06-09 09:10:09,747.73
2022-06-09 09:12:39,747.73
2022-06-09 09:15:09,747.68
2022-06-09 09:17:39,747.69
2022-06-09 09:20:09,747.7
2022-06-09 09:25:09,747.65
2022-06-09 09:27:39,747.67
2022-06-09 09:30:09,747.72
2022-06-09 09:32:39,747.71
2022-06-09 09:35:09,747.71
2022-06-09 09:37:39,747.75
2022-06-09 09:40:09,747.72
2022-06-09 09:42:39,747.72
2022-06-09 09:45:09,747.71
2022-06-09 09:47:39,747.79
2022-06-09 09:50:09,747.79
2022-06-09 09:52:39,747.84
2022-06-09 09:55:09,747.81
2022-06-09 09:57:39,747.81
2022-06-09 10:00:09,747.8
2022-06-09 10:02:39,747.81
2022-06-09 10:05:09,747.83
2022-06-09 10:07:39,747.78
2022-06-09 10:10:09,747.75
2022-06-09 10:12:39,747.72
2022-06-09 10:15:09,747.68
2022-06-09 10:17:39,747.71
2022-06-09 10:20:09,747.68
2022-06-09 10:22:39,747.7
2022-06-09 10:25:09,747.65
2022-06-09 10:27:39,747.62
2022-06-09 10:30:09,747.62
2022-06-09 10:32:39,747.52
2022-06-09 10:35:09,747.52
2022-06-09 10:40:09,747.49
2022-06-09 10:42:39,747.49
2022-06-09 10:45:09,747.48
2022-06-09 10:47:39,747.46
2022-06-09 10:50:09,747.49
2022-06-09 10:52:39,747.4
2022-06-09 10:55:09,747.43
2022-06-09 10:57:39,747.37
2022-06-09 11:00:09,747.31
2022-06-09 11:02:39,747.31
2022-06-09 11:05:09,747.29
2022-06-09 11:07:39,747.26
2022-06-09 11:10:09,747.24
2022-06-09 11:12:39,747.21
2022-06-09 11:15:09,747.21
2022-06-09 11:17:39,747.22
2022-06-09 11:20:09,747.22
2022-06-09 11:22:39,747.18
2022-06-09 11:25:09,747.17
2022-06-09 11:27:39,747.17
2022-06-09 11:30:09,747.07
2022-06-09 11:32:39,747.08
2022-06-09 11:35:09,747.03
2022-06-09 11:37:39,747.02
2022-06-09 11:42:39,746.95
2022-06-09 11:45:09,746.93
2022-06-09 11:47:39,746.85
2022-06-09 11:50:09,746.83
2022-06-09 11:52:39,746.81
2022-06-09 11:55:09,746.8
2022-06-09 11:57:39,746.78
2022-06-09 12:00:09,746.71
2022-06-09 12:02:39,746.63
2022-06-09 12:05:09,746.58
2022-06-09 12:07:39,746.61
2022-06-09 12:10:09,746.59
2022-06-09 12:12:39,746.54
2022-06-09 12:15:09,746.48
2022-06-09 12:17:39,746.48
2022-06-09 12:20:09,746.43
2022-06-09 12:22:40,746.43
2022-06-09 12:25:09,746.41
2022-06-09 12:27:40,746.43
2022-06-09 12:32:40,746.41
2022-06-09 12:35:10,746.43
2022-06-09 12:37:39,746.44
2022-06-09 12:40:09,746.42
2022-06-09 12:45:09,746.35
2022-06-09 12:47:40,746.35
2022-06-09 12:50:10,746.34
2022-06-09 12:52:40,746.31
2022-06-09 12:55:10,746.26
2022-06-09 12:57:40,746.19
2022-06-09 13:00:09,746.17
2022-06-09 13:02:39,746.14
2022-06-09 13:05:09,746.05
2022-06-09 13:07:40,745.95
2022-06-09 13:10:09,745.87
2022-06-09 13:12:40,745.82
2022-06-09 13:15:09,745.86
2022-06-09 13:17:40,745.83
2022-06-09 13:20:09,745.82
2022-06-09 13:22:39,745.82
2022-06-09 13:25:10,745.83
2022-06-09 13:27:40,745.81
2022-06-09 13:30:09,745.92
2022-06-09 13:32:40,745.95
2022-06-09 13:35:10,746.07
2022-06-09 13:37:40,746.15
2022-06-09 13:40:09,746.22
2022-06-09 13:42:40,746.21
2022-06-09 13:47:40,746.08
2022-06-09 13:50:10,746.1
2022-06-09 13:52:40,746.1
2022-06-09 13:55:09,746.07
2022-06-09 13:57:40,746.12
2022-06-09 14:00:10,746.15
2022-06-09 14:02:39,746.08
2022-06-09 14:05:10,746.07
2022-06-09 14:07:40,746.05
2022-06-09 14:10:10,746.05
2022-06-09 14:12:39,746.03
2022-06-09 14:15:10,746.01
2022-06-09 14:17:40,745.97
2022-06-09 14:22:40,745.92
2022-06-09 14:25:09,745.79
2022-06-09 14:27:39,745.73
2022-06-09 14:30:09,745.7
2022-06-09 14:32:39,745.68
2022-06-09 14:35:10,745.64
2022-06-09 14:37:39,745.63
2022-06-09 14:40:09,745.61
2022-06-09 14:42:40,745.6
2022-06-09 14:45:09,745.61
2022-06-09 14:50:10,745.67
2022-06-09 14:52:40,745.61
2022-06-09 14:55:09,745.65
2022-06-09 14:57:40,745.61
2022-06-09 15:00:10,745.53
2022-06-09 15:02:39,745.51
2022-06-09 15:05:10,745.51
2022-06-09 15:07:40,745.49
2022-06-09 15:10:10,745.46
2022-06-09 15:12:39,745.35
2022-06-09 15:15:09,745.4
2022-06-09 15:17:39,745.38
2022-06-09 15:20:10,745.36
2022-06-09 15:25:10,745.42
2022-06-09 15:27:40,745.43
2022-06-09 15:32:40,745.42
2022-06-09 15:35:10,745.46
2022-06-09 15:37:40,745.41
2022-06-09 15:40:10,745.43
2022-06-09 15:42:40,745.36
2022-06-09 15:45:10,745.37
2022-06-09 15:47:40,745.3
2022-06-09 15:50:10,745.26
2022-06-09 15:52:40,745.31
2022-06-09 15:55:10,745.32
2022-06-09 16:00:10,745.31
2022-06-09 16:02:40,745.33
2022-06-09 16:05:10,745.33
2022-06-09 16:07:40,745.37
2022-06-09 16:10:10,745.38
2022-06-09 16:12:40,745.38
2022-06-09 16:15:10,745.39
2022-06-09 16:17:40,745.35
2022-06-09 16:20:10,745.33
2022-06-09 16:22:40,745.32
2022-06-09 16:27:40,745.32
2022-06-09 16:30:10,745.33
2022-06-09 16:32:40,745.34
2022-06-09 16:35:11,745.34
2022-06-09 16:37:40,745.37
2022-06-09 16:40:10,745.28
2022-06-09 16:42:40,745.25
2022-06-09 16:45:10,745.21
2022-06-09 16:47:40,745.22
2022-06-09 16:50:10,745.28
2022-06-09 16:55:10,745.3
2022-06-09 16:57:40,745.28
2022-06-09 17:00:10,745.29
2022-06-09 17:02:40,745.34
2022-06-09 17:05:10,745.36
2022-06-09 17:07:40,745.39
2022-06-09 17:10:10,745.4
2022-06-09 17:12:40,745.46
2022-06-09 17:15:10,745.41
2022-06-09 17:17:40,745.4
2022-06-09 17:20:10,745.4
2022-06-09 17:22:40,745.4
2022-06-09 17:25:10,745.37
2022-06-09 17:30:10,745.41
2022-06-09 17:32:40,745.44
2022-06-09 17:35:10,745.46
2022-06-09 17:37:40,745.48
2022-06-09 17:40:10,745.44
2022-06-09 17:42:40,745.51
2022-06-09 17:45:10,745.5
2022-06-09 17:47:40,745.52
2022-06-09 17:50:10,745.47
2022-06-09 17:52:40,745.51
2022-06-09 17:57:40,745.51
2022-06-09 18:00:10,745.53
2022-06-09 18:02:40,745.56
2022-06-09 18:05:10,745.58
2022-06-09 18:07:40,745.61
2022-06-09 18:10:10,745.61
2022-06-09 18:12:40,745.63
2022-06-09 18:15:10,745.66
2022-06-09 18:17:40,745.7
2022-06-09 18:20:10,745.75
2022-06-09 18:25:10,745.8
2022-06-09 18:27:40,745.85
2022-06-09 18:30:10,745.9
2022-06-09 18:32:40,745.87
2022-06-09 18:35:10,745.88
2022-06-09 18:37:40,745.86
2022-06-09 18:40:10,745.94
2022-06-09 18:42:40,745.97
2022-06-09 18:45:10,746.03
2022-06-09 18:47:40,746.1
2022-06-09 18:50:10,746.2
2022-06-09 18:52:40,746.21
2022-06-09 18:55:10,746.25
2022-06-09 18:57:40,746.3
2022-06-09 19:00:10,746.33
2022-06-09 19:02:40,746.35
2022-06-09 19:07:40,746.4
2022-06-09 19:10:10,746.45
2022-06-09 19:12:40,746.48
2022-06-09 19:15:10,746.48
2022-06-09 19:17:40,746.59
2022-06-09 19:20:10,746.55
2022-06-09 19:22:40,746.61
2022-06-09 19:27:40,746.57
2022-06-09 19:30:10,746.58
2022-06-09 19:35:10,746.59
2022-06-09 19:37:40,746.68
2022-06-09 19:40:10,746.65
2022-06-09 19:42:40,746.66
2022-06-09 19:45:10,746.7
2022-06-09 19:47:40,746.77
2022-06-09 19:50:10,746.73
2022-06-09 19:52:40,746.7
2022-06-09 19:55:10,746.78
2022-06-09 19:57:40,746.8
2022-06-09 20:02:40,746.79
2022-06-09 20:05:09,746.79
2022-06-09 20:07:40,746.75
2022-06-09 20:10:10,746.79
2022-06-09 20:12:40,746.83
2022-06-09 20:15:10,746.9
2022-06-09 20:17:40,746.94
2022-06-09 20:20:09,746.95
2022-06-09 20:22:40,747.01
2022-06-09 20:25:09,747.03
2022-06-09 20:27:40,747.07
2022-06-09 20:30:10,747.1
2022-06-09 20:32:39,747.15
2022-06-09 20:37:40,747.25
2022-06-09 20:40:10,747.27
2022-06-09 20:42:40,747.31
2022-06-09 20:45:10,747.34
2022-06-09 20:47:40,747.36
2022-06-09 20:50:09,747.39
2022-06-09 20:52:40,747.47
2022-06-09 20:55:09,747.47
2022-06-09 20:57:40,747.54
2022-06-09 21:00:10,747.57
2022-06-09 21:02:40,747.61
2022-06-09 21:05:09,747.57
2022-06-09 21:07:40,747.57
2022-06-09 21:10:10,747.58
2022-06-09 21:12:40,747.56
2022-06-09 21:15:10,747.56
2022-06-09 21:17:40,747.56
2022-06-09 21:20:09,747.6
2022-06-09 21:22:39,747.6
2022-06-09 21:25:09,747.62
2022-06-09 21:27:40,747.61
2022-06-09 21:30:10,747.62
2022-06-09 21:32:40,747.64
2022-06-09 21:35:09,747.64
2022-06-09 21:40:10,747.68
2022-06-09 21:42:40,747.72
2022-06-09 21:45:10,747.67
2022-06-09 21:47:40,747.67
2022-06-09 21:50:10,747.69
2022-06-09 21:52:39,747.7
2022-06-09 21:55:09,747.69
2022-06-09 21:57:40,747.67
2022-06-09 22:00:10,747.63
2022-06-09 22:02:40,747.56
2022-06-09 22:05:10,747.6
2022-06-09 22:07:40,747.51
2022-06-09 22:10:09,747.5
2022-06-09 22:12:40,747.51
2022-06-09 22:15:10,747.51
2022-06-09 22:17:40,747.5
2022-06-09 22:20:10,747.47
2022-06-09 22:22:39,747.49
2022-06-09 22:25:10,747.53
2022-06-09 22:27:40,747.51
2022-06-09 22:30:10,747.52
2022-06-09 22:35:10,747.48
2022-06-09 22:37:40,747.47
2022-06-09 22:42:40,747.39
2022-06-09 22:45:10,747.42
2022-06-09 22:47:40,747.43
2022-06-09 22:50:10,747.4
2022-06-09 22:52:40,747.39
2022-06-09 22:55:10,747.41
2022-06-09 22:57:39,747.38
2022-06-09 23:00:10,747.35
2022-06-09 23:02:40,747.34
2022-06-09 23:05:10,747.39
2022-06-09 23:07:40,747.39
2022-06-09 23:10:09,747.42
2022-06-09 23:12:40,747.38
2022-06-09 23:15:09,747.34
2022-06-09 23:17:40,747.32
2022-06-09 23:20:10,747.32
2022-06-09 23:22:40,747.24
2022-06-09 23:25:09,747.29
2022-06-09 23:27:39,747.23
2022-06-09 23:30:10,747.17
2022-06-09 23:32:40,747.12
2022-06-09 23:35:10,747.12
2022-06-09 23:37:40,747.09
2022-06-09 23:40:10,747.08
2022-06-09 23:42:40,747.02
2022-06-09 23:45:10,746.95
2022-06-09 23:47:40,747.0
2022-06-09 23:50:10,747.02
2022-06-09 23:52:40,746.99
2022-06-09 23:55:10,747.01
2022-06-09 23:57:40,747.01
2022-06-10 00:00:10,747.04
2022-06-10 00:02:40,747.08
2022-06-10 00:05:10,747.11
2022-06-10 00:07:40,747.13
2022-06-10 00:10:10,747.15
2022-06-10 00:12:39,747.25
2022-06-10 00:15:10,747.25
2022-06-10 00:20:10,747.22
2022-06-10 00:22:40,747.2
2022-06-10 00:25:10,747.16
2022-06-10 00:27:39,747.06
2022-06-10 00:30:10,747.03
2022-06-10 00:32:40,747.02
2022-06-10 00:35:10,746.98
2022-06-10 00:37:40,746.98
2022-06-10 00:40:10,746.94
2022-06-10 00:42:40,746.93
2022-06-10 00:45:10,746.94
2022-06-10 00:47:40,746.92
2022-06-10 00:50:10,746.88
2022-06-10 00:52:40,746.86
2022-06-10 00:55:10,746.81
2022-06-10 00:57:40,746.82
2022-06-10 01:00:10,746.8
2022-06-10 01:02:40,746.82
2022-06-10 01:05:10,746.76
2022-06-10 01:07:40,746.73
2022-06-10 01:10:10,746.73
2022-06-10 01:12:40,746.74
2022-06-10 01:15:10,746.7
2022-06-10 01:17:40,746.74
2022-06-10 01:22:40,746.73
2022-06-10 01:25:10,746.73
2022-06-10 01:27:40,746.77
2022-06-10 01:30:10,746.69
2022-06-10 01:32:40,746.72
2022-06-10 01:35:10,746.63
2022-06-10 01:37:40,746.63
2022-06-10 01:40:10,746.57
2022-06-10 01:42:40,746.52
2022-06-10 01:45:10,746.55
2022-06-10 01:47:40,746.57
2022-06-10 01:52:40,746.55
2022-06-10 01:55:10,746.51
2022-06-10 01:57:40,746.44
2022-06-10 02:00:10,746.42
2022-06-10 02:02:40,746.43
2022-06-10 02:05:10,746.38
2022-06-10 02:07:40,746.3
2022-06-10 02:10:10,746.31
2022-06-10 02:12:40,746.27
2022-06-10 02:15:10,746.26
2022-06-10 02:17:40,746.27
2022-06-10 02:20:10,746.22
2022-06-10 02:22:40,746.28
2022-06-10 02:25:10,746.24
2022-06-10 02:27:40,746.25
2022-06-10 02:32:40,746.22
2022-06-10 02:35:10,746.21
2022-06-10 02:37:40,746.23
2022-06-10 02:40:10,746.27
2022-06-10 02:42:40,746.24
2022-06-10 02:45:10,746.23
2022-06-10 02:47:40,746.19
2022-06-10 02:50:10,746.26
2022-06-10 02:52:40,746.29
2022-06-10 02:55:10,746.25
2022-06-10 02:57:40,746.24
2022-06-10 03:00:10,746.18
2022-06-10 03:02:40,746.18
2022-06-10 03:05:10,746.15
2022-06-10 03:07:40,746.16
2022-06-10 03:10:10,746.11
2022-06-10 03:12:40,746.13
2022-06-10 03:15:10,746.12
2022-06-10 03:17:40,746.13
2022-06-10 03:20:10,746.11
2022-06-10 03:22:40,746.11
2022-06-10 03:25:10,746.05
2022-06-10 03:27:40,746.09
2022-06-10 03:30:10,746.08
2022-06-10 03:32:40,746.14
2022-06-10 03:35:10,746.17
2022-06-10 03:37:40,746.17
2022-06-10 03:40:10,746.15
2022-06-10 03:42:40,746.15
2022-06-10 03:45:10,746.2
2022-06-10 03:47:40,746.19
2022-06-10 03:50:10,746.22
2022-06-10 03:52:40,746.23
2022-06-10 03:55:10,746.22
2022-06-10 03:57:40,746.21
2022-06-10 04:00:10,746.18
2022-06-10 04:02:40,746.21
2022-06-10 04:05:10,746.26
2022-06-10 04:10:10,746.24
2022-06-10 04:12:40,746.3
2022-06-10 04:15:10,746.33
2022-06-10 04:17:40,746.38
2022-06-10 04:20:10,746.37
2022-06-10 04:22:40,746.43
2022-06-10 04:25:10,746.48
2022-06-10 04:27:40,746.42
2022-06-10 04:30:10,746.43
2022-06-10 04:32:40,746.49
2022-06-10 04:35:10,746.43
2022-06-10 04:37:40,746.4
2022-06-10 04:40:10,746.4
2022-06-10 04:42:40,746.34
2022-06-10 04:45:10,746.3
2022-06-10 04:47:40,746.37
2022-06-10 04:50:10,746.36
2022-06-10 04:52:40,746.42
2022-06-10 04:59:49,746.51
2022-06-10 05:02:19,746.6
2022-06-10 05:04:49,746.52
2022-06-10 05:07:19,746.55
2022-06-10 05:09:49,746.63
2022-06-10 05:12:19,746.45
2022-06-10 05:14:49,746.48
2022-06-10 05:17:19,746.55
2022-06-10 05:19:49,746.46
2022-06-10 05:22:19,746.45
2022-06-10 05:24:49,746.43
2022-06-10 05:27:19,746.42
2022-06-10 05:29:49,746.41
2022-06-10 05:32:19,746.51
2022-06-10 05:34:49,746.52
2022-06-10 05:37:38,746.61
2022-06-10 05:42:19,746.61
2022-06-10 05:47:19,746.71
2022-06-10 05:49:49,746.76
2022-06-10 05:52:19,746.76
2022-06-10 05:54:49,746.75
2022-06-10 05:57:19,746.77
2022-06-10 05:59:49,746.83
2022-06-10 06:02:19,746.83
2022-06-10 06:04:49,746.86
2022-06-10 06:07:19,746.88
2022-06-10 06:09:49,746.91
2022-06-10 06:12:19,746.99
2022-06-10 06:14:49,747.03
2022-06-10 06:17:19,747.08
2022-06-10 06:22:19,747.06
2022-06-10 06:24:49,747.12
2022-06-10 06:27:19,747.18
2022-06-10 06:29:49,747.2
2022-06-10 06:32:19,747.13
2022-06-10 06:34:49,747.23
2022-06-10 06:37:19,747.24
2022-06-10 06:39:49,747.19
2022-06-10 06:42:19,747.16
2022-06-10 06:44:49,747.23
2022-06-10 06:47:19,747.19
2022-06-10 06:49:49,747.17
2022-06-10 06:52:19,747.18
2022-06-10 06:57:19,747.18
2022-06-10 06:59:49,747.16
2022-06-10 07:02:19,747.19
2022-06-10 07:04:49,747.19
2022-06-10 07:07:23,747.17
2022-06-10 07:12:20,747.25
2022-06-10 07:14:49,747.22
2022-06-10 07:17:19,747.17
2022-06-10 07:19:49,747.14
2022-06-10 07:22:19,747.18
2022-06-10 07:24:49,747.2
2022-06-10 07:27:19,747.23
2022-06-10 07:29:49,747.18
2022-06-10 07:32:19,747.2
2022-06-10 07:34:49,747.2
2022-06-10 07:37:19,747.24
2022-06-10 07:39:49,747.26
2022-06-10 07:42:19,747.31
2022-06-10 07:44:49,747.28
2022-06-10 07:47:19,747.27
2022-06-10 07:49:49,747.27
2022-06-10 07:52:19,747.27
2022-06-10 07:54:49,747.25
2022-06-10 07:57:19,747.24
2022-06-10 08:02:22,747.21
2022-06-10 08:04:49,747.24
2022-06-10 08:07:19,747.28
2022-06-10 08:09:49,747.29
2022-06-10 08:12:19,747.31
2022-06-10 08:14:49,747.31
2022-06-10 08:17:19,747.35
2022-06-10 08:19:53,747.35
2022-06-10 08:29:50,747.44
2022-06-10 08:32:38,747.42
2022-06-10 08:34:49,747.39
2022-06-10 08:37:19,747.4
2022-06-10 08:39:49,747.42
2022-06-10 08:42:19,747.39
2022-06-10 08:44:49,747.41
2022-06-10 08:47:19,747.45
2022-06-10 08:49:49,747.47
2022-06-10 08:52:19,747.39
2022-06-10 08:54:49,747.34
2022-06-10 08:57:19,747.33
2022-06-10 08:59:49,747.3
2022-06-10 09:02:20,747.29
2022-06-10 09:04:50,747.3
2022-06-10 09:07:19,747.34
2022-06-10 09:09:49,747.28
2022-06-10 09:12:19,747.31
2022-06-10 09:14:49,747.28
2022-06-10 09:17:19,747.3
2022-06-10 09:19:49,747.26
2022-06-10 09:22:19,747.21
2022-06-10 09:24:49,747.21
2022-06-10 09:27:19,747.2
2022-06-10 09:29:49,747.18
2022-06-10 09:32:19,747.18
2022-06-10 09:34:49,747.14
2022-06-10 14:24:50,745.12
2022-06-10 14:27:20,745.12
2022-06-10 14:29:50,745.08
2022-06-10 14:32:20,745.01
2022-06-10 14:34:50,744.97
2022-06-10 14:37:20,744.93
2022-06-10 14:39:50,744.89
2022-06-10 14:42:20,744.86
2022-06-10 14:44:50,744.78
2022-06-10 14:47:20,744.76
2022-06-10 14:49:50,744.74
2022-06-10 14:52:20,744.73
2022-06-10 14:54:50,744.66
2022-06-10 14:59:50,744.66
2022-06-10 15:02:20,744.63
2022-06-10 15:04:50,744.52
2022-06-10 15:07:20,744.44
2022-06-10 15:09:50,744.46
2022-06-10 15:12:20,744.36
2022-06-10 15:14:50,744.32
2022-06-10 15:17:20,744.27
2022-06-10 15:19:50,744.2
2022-06-10 15:22:20,744.19
2022-06-10 15:24:50,744.19
2022-06-10 15:27:20,744.12
2022-06-10 15:29:50,744.15
2022-06-10 15:32:20,744.1
2022-06-10 15:34:50,744.11
2022-06-10 15:37:20,744.06
2022-06-10 15:39:50,744.07
2022-06-10 15:42:20,743.98
2022-06-10 15:44:50,743.92
2022-06-10 15:47:20,743.92
2022-06-10 15:49:50,743.89
2022-06-10 15:52:20,743.84
2022-06-10 15:54:50,743.88
2022-06-10 15:57:20,743.86
2022-06-10 16:02:20,743.91
2022-06-10 16:04:50,743.92
2022-06-10 16:07:20,743.92
2022-06-10 16:09:50,743.93
2022-06-10 16:12:20,743.95
2022-06-10 16:14:50,743.99
2022-06-10 16:17:20,744.0
2022-06-10 16:19:50,744.04
2022-06-10 16:22:20,744.04
2022-06-10 16:24:50,744.06
2022-06-10 16:27:20,744.02
2022-06-10 16:29:50,744.05
2022-06-10 16:32:20,744.1
2022-06-10 16:37:20,744.12
2022-06-10 16:39:50,744.11
2022-06-10 16:42:20,744.1
2022-06-10 16:44:50,744.16
2022-06-10 16:47:20,744.14
2022-06-10 16:49:50,744.17
2022-06-10 16:52:20,744.17
2022-06-10 16:54:50,744.17
2022-06-10 16:57:20,744.11
2022-06-10 16:59:50,744.13
2022-06-10 17:04:50,744.15
2022-06-10 17:07:20,744.18
2022-06-10 17:09:50,744.17
2022-06-10 17:12:20,744.19
2022-06-10 17:14:50,744.18
2022-06-10 17:17:20,744.19
2022-06-10 17:19:50,744.21
2022-06-10 17:24:50,744.29
2022-06-10 17:27:20,744.27
2022-06-10 17:32:20,744.39
2022-06-10 17:34:50,744.43
2022-06-10 17:39:50,744.49
2022-06-10 17:42:20,744.5
2022-06-10 17:44:50,744.56
2022-06-10 17:47:20,744.61
2022-06-10 17:49:50,744.65
2022-06-10 17:52:20,744.71
2022-06-10 17:54:50,744.76
2022-06-10 17:57:20,744.87
2022-06-10 17:59:50,744.89
2022-06-10 18:02:20,744.93
2022-06-10 18:07:20,744.96
2022-06-10 18:09:50,744.95
2022-06-10 18:12:20,744.91
2022-06-10 18:14:50,745.06
2022-06-10 18:17:20,745.05
2022-06-10 18:19:50,745.11
2022-06-10 18:22:20,745.16
2022-06-10 18:24:50,745.17
2022-06-10 18:27:20,745.24
2022-06-10 18:29:50,745.32
2022-06-10 18:34:50,745.37
2022-06-10 18:37:20,745.38
2022-06-10 18:39:50,745.47
2022-06-10 18:42:20,745.48
2022-06-10 18:44:50,745.49
2022-06-10 18:47:20,745.54
2022-06-10 18:49:50,745.61
2022-06-10 18:52:20,745.66
2022-06-10 18:54:50,745.73
2022-06-10 18:57:20,745.82
2022-06-10 18:59:50,745.8
2022-06-10 19:02:20,745.79
2022-06-10 19:04:50,745.87
