time,hum_level
2022-06-08 12:02:39,48.3
2022-06-08 12:05:09,48.18
2022-06-08 12:07:39,48.26
2022-06-08 12:10:09,48.27
2022-06-08 12:12:39,48.32
2022-06-08 12:15:09,48.35
2022-06-08 12:17:39,48.33
2022-06-08 12:20:09,48.27
2022-06-08 12:22:39,48.22
2022-06-08 12:25:09,48.24
2022-06-08 12:27:39,48.27
2022-06-08 12:30:09,48.32
2022-06-08 12:32:39,48.32
2022-06-08 12:35:09,48.35
2022-06-08 12:37:39,48.38
2022-06-08 12:42:39,48.44
2022-06-08 12:45:09,48.47
2022-06-08 12:47:39,48.5
2022-06-08 12:50:09,48.54
2022-06-08 12:52:39,48.57
2022-06-08 12:55:09,48.6
2022-06-08 12:57:39,48.66
2022-06-08 13:00:09,48.69
2022-06-08 13:02:39,48.89
2022-06-08 13:05:09,49.1
2022-06-08 13:10:09,49.71
2022-06-08 13:12:39,50.09
2022-06-08 13:15:09,50.29
2022-06-08 13:17:39,50.5
2022-06-08 13:20:09,50.82
2022-06-08 13:22:39,51.03
2022-06-08 13:25:09,51.17
2022-06-08 13:27:39,51.35
2022-06-08 13:30:09,51.51
2022-06-08 13:32:39,51.59
2022-06-08 13:37:39,51.84
2022-06-08 13:40:09,51.9
2022-06-08 13:42:39,52.0
2022-06-08 13:45:09,52.08
2022-06-08 13:47:39,52.17
2022-06-08 13:50:09,52.26
2022-06-08 13:52:39,52.3
2022-06-08 13:55:09,52.37
2022-06-08 13:57:39,52.39
2022-06-08 14:00:09,52.49
2022-06-08 14:02:39,52.59
2022-06-08 14:05:09,52.6
2022-06-08 14:07:39,52.61
2022-06-08 14:10:09,52.61
2022-06-08 14:15:09,52.57
2022-06-08 14:17:39,52.51
2022-06-08 14:20:09,52.46
2022-06-08 14:22:39,52.38
2022-06-08 14:25:09,52.34
2022-06-08 14:27:39,52.35
2022-06-08 14:30:09,52.36
2022-06-08 14:32:39,52.36
2022-06-08 14:35:09,52.33
2022-06-08 14:37:39,52.2
2022-06-08 14:40:09,52.08
2022-06-08 14:42:39,52.05
2022-06-08 14:45:09,52.02
2022-06-08 14:47:39,51.91
2022-06-08 14:50:09,51.86
2022-06-08 14:52:39,51.76
2022-06-08 14:55:09,51.69
2022-06-08 14:57:39,51.59
2022-06-08 15:00:09,51.5
2022-06-08 15:02:39,51.46
2022-06-08 15:07:39,51.31
2022-06-08 15:10:09,51.23
2022-06-08 15:12:39,51.14
2022-06-08 15:15:09,51.03
2022-06-08 15:17:39,50.95
2022-06-08 15:20:09,50.88
2022-06-08 15:22:39,50.82
2022-06-08 15:25:09,50.74
2022-06-08 15:27:39,50.7
2022-06-08 15:30:09,50.65
2022-06-08 15:32:39,50.57
2022-06-08 15:35:11,50.52
2022-06-08 15:37:39,50.51
2022-06-08 15:40:09,50.48
2022-06-08 15:42:39,50.51
2022-06-08 15:45:09,50.55
2022-06-08 15:47:39,50.54
2022-06-08 15:50:09,50.54
2022-06-08 15:52:39,50.52
2022-06-08 15:55:09,50.46
2022-06-08 15:57:39,50.41
2022-06-08 16:00:09,50.4
2022-06-08 16:02:39,50.4
2022-06-08 16:05:09,50.41
2022-06-08 16:07:39,50.4
2022-06-08 16:10:09,50.38
2022-06-08 16:12:39,50.36
2022-06-08 16:15:09,50.33
2022-06-08 16:17:39,50.28
2022-06-08 16:20:09,50.24
2022-06-08 16:22:39,50.2
2022-06-08 16:25:09,50.18
2022-06-08 16:27:39,50.15
2022-06-08 16:30:09,50.11
2022-06-08 16:32:39,50.18
2022-06-08 16:35:09,50.17
2022-06-08 16:37:39,50.17
2022-06-08 16:40:09,50.2
2022-06-08 16:42:39,50.17
2022-06-08 16:45:09,50.18
2022-06-08 16:47:39,50.19
2022-06-08 16:50:09,50.23
2022-06-08 16:52:39,50.29
2022-06-08 16:55:09,50.36
2022-06-08 16:57:39,50.47
2022-06-08 17:00:09,50.62
2022-06-08 17:05:09,50.77
2022-06-08 17:07:39,50.81
2022-06-08 17:10:09,50.83
2022-06-08 17:12:39,50.9
2022-06-08 17:15:09,51.41
2022-06-08 17:17:39,52.17
2022-06-08 17:22:39,52.61
2022-06-08 17:25:09,52.64
2022-06-08 17:27:39,52.7
2022-06-08 17:30:09,52.78
2022-06-08 17:32:39,52.79
2022-06-08 17:35:09,52.81
2022-06-08 17:37:39,52.82
2022-06-08 17:40:09,52.79
2022-06-08 17:42:39,52.8
2022-06-08 17:45:09,52.8
2022-06-08 17:47:39,52.79
2022-06-08 17:50:09,52.76
2022-06-08 17:52:39,52.78
2022-06-08 17:55:09,52.74
2022-06-08 17:57:39,52.71
2022-06-08 18:00:09,52.71
2022-06-08 18:02:39,52.66
2022-06-08 18:05:09,52.62
2022-06-08 18:07:39,52.57
2022-06-08 18:10:09,52.5
2022-06-08 18:12:39,52.48
2022-06-08 18:15:09,52.46
2022-06-08 18:17:39,52.41
2022-06-08 18:20:09,52.4
2022-06-08 18:22:39,52.42
2022-06-08 18:25:09,52.52
2022-06-08 18:27:39,52.44
2022-06-08 18:30:09,52.46
2022-06-08 18:32:39,52.42
2022-06-08 18:35:09,52.36
2022-06-08 18:37:39,52.29
2022-06-08 18:40:09,52.28
2022-06-08 18:42:39,52.24
2022-06-08 18:45:09,52.25
2022-06-08 18:47:39,52.25
2022-06-08 18:50:09,52.24
2022-06-08 18:52:39,52.25
2022-06-08 18:55:09,52.24
2022-06-08 18:57:39,52.18
2022-06-08 19:02:39,52.13
2022-06-08 19:05:09,52.15
2022-06-08 19:07:39,52.17
2022-06-08 19:10:09,52.18
2022-06-08 19:12:39,52.17
2022-06-08 19:15:09,52.16
2022-06-08 19:17:39,52.14
2022-06-08 19:20:09,52.08
2022-06-08 19:22:39,52.04
2022-06-08 19:25:09,52.04
2022-06-08 19:30:09,52.03
2022-06-08 19:32:39,52.11
2022-06-08 19:35:09,52.12
2022-06-08 19:37:39,52.11
2022-06-08 19:40:09,52.09
2022-06-08 19:42:39,52.09
2022-06-08 19:45:09,52.11
2022-06-08 19:47:39,52.08
2022-06-08 19:50:09,52.03
2022-06-08 19:52:39,51.99
2022-06-08 19:55:09,51.99
2022-06-08 19:57:39,51.96
2022-06-08 20:00:09,51.94
2022-06-08 20:02:39,51.91
2022-06-08 20:05:09,51.85
2022-06-08 20:07:39,51.89
2022-06-08 20:10:09,51.84
2022-06-08 20:12:39,51.8
2022-06-08 20:15:09,51.72
2022-06-08 20:20:09,51.67
2022-06-08 20:22:39,51.66
2022-06-08 20:25:09,51.64
2022-06-08 20:27:39,51.63
2022-06-08 20:30:09,51.66
2022-06-08 20:32:39,51.7
2022-06-08 20:35:09,51.71
2022-06-08 20:37:39,51.7
2022-06-08 20:40:09,51.75
2022-06-08 20:42:39,51.74
2022-06-08 20:45:09,51.7
2022-06-08 20:47:39,51.66
2022-06-08 20:50:09,51.65
2022-06-08 20:52:39,51.65
2022-06-08 20:55:09,51.64
2022-06-08 20:57:39,51.62
2022-06-08 21:00:09,51.65
2022-06-08 21:02:39,51.68
2022-06-08 21:05:09,51.74
2022-06-08 21:07:39,51.79
2022-06-08 21:10:09,51.9
2022-06-08 21:12:39,52.04
2022-06-08 21:15:09,52.21
2022-06-08 21:17:39,52.38
2022-06-08 21:20:09,52.53
2022-06-08 21:22:39,52.66
2022-06-08 21:25:09,52.76
2022-06-08 21:27:39,52.86
2022-06-08 21:30:09,52.95
2022-06-08 21:35:09,53.08
2022-06-08 21:37:39,53.14
2022-06-08 21:40:09,53.17
2022-06-08 21:42:39,53.21
2022-06-08 21:45:09,53.24
2022-06-08 21:47:39,53.28
2022-06-08 21:50:09,53.29
2022-06-08 21:52:39,53.31
2022-06-08 21:55:09,53.35
2022-06-08 21:57:39,53.36
2022-06-08 22:00:09,53.37
2022-06-08 22:02:39,53.43
2022-06-08 22:05:09,53.46
2022-06-08 22:07:39,53.48
2022-06-08 22:10:09,53.5
2022-06-08 22:12:39,53.51
2022-06-08 22:15:09,53.53
2022-06-08 22:17:39,53.57
2022-06-08 22:20:09,53.61
2022-06-08 22:22:39,53.64
2022-06-08 22:25:09,53.65
2022-06-08 22:27:39,53.67
2022-06-08 22:30:09,53.68
2022-06-08 22:32:39,53.69
2022-06-08 22:37:39,53.75
2022-06-08 22:40:09,53.79
2022-06-08 22:42:39,53.8
2022-06-08 22:45:09,53.8
2022-06-08 22:47:39,53.8
2022-06-08 22:50:09,53.81
2022-06-08 22:52:39,53.81
2022-06-08 22:55:09,53.8
2022-06-08 22:57:39,53.81
2022-06-08 23:00:09,53.83
2022-06-08 23:02:39,53.86
2022-06-08 23:05:09,53.86
2022-06-08 23:07:39,53.89
2022-06-08 23:10:09,53.9
2022-06-08 23:12:39,53.9
2022-06-08 23:15:09,53.9
2022-06-08 23:17:39,53.9
2022-06-08 23:20:09,53.9
2022-06-08 23:22:39,53.9
2022-06-08 23:25:09,53.95
2022-06-08 23:27:39,53.96
2022-06-08 23:32:39,53.98
2022-06-08 23:35:09,54.0
2022-06-08 23:37:39,53.98
2022-06-08 23:40:09,54.0
2022-06-08 23:42:39,54.03
2022-06-08 23:45:09,54.08
2022-06-08 23:47:39,54.09
2022-06-08 23:50:09,54.1
2022-06-08 23:52:39,54.11
2022-06-08 23:55:09,54.13
2022-06-08 23:57:39,54.15
2022-06-09 00:00:09,54.15
2022-06-09 00:02:39,54.15
2022-06-09 00:07:39,54.14
2022-06-09 00:10:09,54.17
2022-06-09 00:12:39,54.17
2022-06-09 00:15:09,54.18
2022-06-09 00:17:39,54.17
2022-06-09 00:20:09,54.16
2022-06-09 00:22:39,54.17
2022-06-09 00:25:09,54.16
2022-06-09 00:27:39,54.13
2022-06-09 00:30:09,54.11
2022-06-09 00:32:39,54.1
2022-06-09 00:35:09,54.1
2022-06-09 00:37:39,54.09
2022-06-09 00:42:39,54.09
2022-06-09 00:45:09,54.11
2022-06-09 00:47:39,54.12
2022-06-09 00:50:09,54.11
2022-06-09 00:52:39,54.12
2022-06-09 00:55:09,54.12
2022-06-09 00:57:39,54.1
2022-06-09 01:00:09,54.08
2022-06-09 01:02:39,54.1
2022-06-09 01:05:09,54.11
2022-06-09 01:07:39,54.08
2022-06-09 01:10:09,54.04
2022-06-09 01:12:39,54.04
2022-06-09 01:17:39,54.03
2022-06-09 01:20:09,54.03
2022-06-09 01:22:39,54.03
2022-06-09 01:25:09,54.03
2022-06-09 01:27:39,54.03
2022-06-09 01:30:09,54.03
2022-06-09 01:32:39,54.02
2022-06-09 01:35:09,54.01
2022-06-09 01:37:39,54.04
2022-06-09 01:40:09,54.08
2022-06-09 01:45:09,54.08
2022-06-09 01:47:39,54.11
2022-06-09 01:50:09,54.08
2022-06-09 01:52:39,54.06
2022-06-09 01:55:09,54.04
2022-06-09 01:57:39,54.03
2022-06-09 02:00:09,54.02
2022-06-09 02:02:39,54.04
2022-06-09 02:05:09,54.08
2022-06-09 02:07:39,54.06
2022-06-09 02:10:09,54.07
2022-06-09 02:12:39,54.08
2022-06-09 02:15:09,54.07
2022-06-09 02:20:09,54.07
2022-06-09 02:22:39,54.09
2022-06-09 02:25:09,54.11
2022-06-09 02:27:39,54.15
2022-06-09 02:30:09,54.2
2022-06-09 02:32:39,54.24
2022-06-09 02:35:09,54.29
2022-06-09 02:37:39,54.33
2022-06-09 02:40:09,54.38
2022-06-09 02:42:39,54.4
2022-06-09 02:45:09,54.41
2022-06-09 02:47:39,54.46
2022-06-09 02:50:09,54.49
2022-06-09 02:55:09,54.55
2022-06-09 02:57:39,54.54
2022-06-09 03:00:09,54.59
2022-06-09 03:02:39,54.61
2022-06-09 03:05:09,54.63
2022-06-09 03:07:39,54.64
2022-06-09 03:10:09,54.67
2022-06-09 03:12:39,54.74
2022-06-09 03:15:09,54.78
2022-06-09 03:17:39,54.8
2022-06-09 03:22:39,54.82
2022-06-09 03:25:09,54.85
2022-06-09 03:27:39,54.89
2022-06-09 03:30:09,54.91
2022-06-09 03:32:39,54.92
2022-06-09 03:35:09,54.96
2022-06-09 03:37:39,54.96
2022-06-09 03:40:09,54.98
2022-06-09 03:42:39,54.98
2022-06-09 03:45:09,54.97
2022-06-09 03:47:39,55.03
2022-06-09 03:50:09,55.07
2022-06-09 03:52:39,55.09
2022-06-09 03:55:09,55.08
2022-06-09 03:57:39,55.09
2022-06-09 04:00:09,55.13
2022-06-09 04:02:39,55.16
2022-06-09 04:05:09,55.19
2022-06-09 04:07:39,55.2
2022-06-09 04:10:09,55.2
2022-06-09 04:12:39,55.16
2022-06-09 04:15:09,55.15
2022-06-09 04:17:39,55.14
2022-06-09 04:20:09,55.13
2022-06-09 04:22:39,55.11
2022-06-09 04:25:09,55.1
2022-06-09 04:27:39,55.09
2022-06-09 04:30:09,55.07
2022-06-09 04:32:39,55.05
2022-06-09 04:35:09,55.05
2022-06-09 04:37:39,55.05
2022-06-09 04:40:09,55.06
2022-06-09 04:42:39,55.04
2022-06-09 04:45:09,55.04
2022-06-09 04:47:39,55.02
2022-06-09 04:50:09,55.06
2022-06-09 04:52:39,55.07
2022-06-09 04:55:09,55.09
2022-06-09 05:00:09,55.01
2022-06-09 05:02:39,54.99
2022-06-09 05:05:09,54.97
2022-06-09 05:07:39,54.95
2022-06-09 05:10:09,54.94
2022-06-09 05:12:39,54.94
2022-06-09 05:15:09,54.93
2022-06-09 05:17:39,54.91
2022-06-09 05:20:09,54.92
2022-06-09 05:22:39,54.94
2022-06-09 05:25:09,54.92
2022-06-09 05:27:39,54.88
2022-06-09 05:30:09,54.87
2022-06-09 05:32:39,54.87
2022-06-09 05:35:09,54.88
2022-06-09 05:37:39,54.9
2022-06-09 05:40:09,54.89
2022-06-09 05:42:39,54.88
2022-06-09 05:45:09,54.86
2022-06-09 05:47:39,54.83
2022-06-09 05:50:09,54.82
2022-06-09 05:52:39,54.81
2022-06-09 05:55:09,54.81
2022-06-09 05:57:39,54.78
2022-06-09 06:00:09,54.8
2022-06-09 06:02:39,54.8
2022-06-09 06:05:09,54.81
2022-06-09 06:07:39,54.83
2022-06-09 06:12:39,54.83
2022-06-09 06:15:09,54.81
2022-06-09 06:17:39,54.82
2022-06-09 06:20:09,54.87
2022-06-09 06:22:39,54.91
2022-06-09 06:25:09,54.93
2022-06-09 06:27:39,54.99
2022-06-09 06:30:09,55.01
2022-06-09 06:32:39,55.04
2022-06-09 06:37:39,55.03
2022-06-09 06:40:09,54.99
2022-06-09 06:42:39,55.07
2022-06-09 06:45:09,55.18
2022-06-09 06:47:39,55.35
2022-06-09 06:50:09,55.42
2022-06-09 06:52:39,55.45
2022-06-09 06:55:11,55.48
2022-06-09 06:57:39,55.51
2022-06-09 07:00:09,55.56
2022-06-09 07:05:09,55.56
2022-06-09 07:07:39,55.38
2022-06-09 07:12:39,54.93
2022-06-09 07:15:09,54.72
2022-06-09 07:17:39,54.52
2022-06-09 07:20:09,54.24
2022-06-09 07:22:39,54.07
2022-06-09 07:25:09,53.8
2022-06-09 07:27:39,53.6
2022-06-09 07:30:09,53.48
2022-06-09 07:32:39,53.27
2022-06-09 07:35:09,53.14
2022-06-09 07:40:09,53.07
2022-06-09 07:42:39,52.95
2022-06-09 07:45:09,52.97
2022-06-09 07:47:39,52.97
2022-06-09 07:50:09,52.88
2022-06-09 07:52:39,52.76
2022-06-09 07:55:09,52.72
2022-06-09 07:57:39,52.69
2022-06-09 08:00:09,52.73
2022-06-09 08:02:39,52.73
2022-06-09 08:05:09,52.67
2022-06-09 08:07:39,52.61
2022-06-09 08:10:09,52.54
2022-06-09 08:12:39,52.5
2022-06-09 08:15:09,52.46
2022-06-09 08:17:39,52.49
2022-06-09 08:20:09,52.41
2022-06-09 08:22:39,52.37
2022-06-09 08:25:09,52.31
2022-06-09 08:27:39,52.29
2022-06-09 08:30:09,52.25
2022-06-09 08:32:39,52.29
2022-06-09 08:35:09,52.35
2022-06-09 08:37:39,52.31
2022-06-09 08:42:39,52.18
2022-06-09 08:45:09,52.07
2022-06-09 08:50:09,51.97
2022-06-09 08:52:39,51.91
2022-06-09 08:55:09,51.85
2022-06-09 08:57:39,51.76
2022-06-09 09:00:09,51.65
2022-06-09 09:02:39,51.63
2022-06-09 09:05:09,51.68
2022-06-09 09:10:09,51.66
2022-06-09 09:12:39,51.7
2022-06-09 09:15:09,51.71
2022-06-09 09:17:39,51.7
2022-06-09 09:20:09,51.67
2022-06-09 09:25:09,51.54
2022-06-09 09:27:39,51.52
2022-06-09 09:30:09,51.53
2022-06-09 09:32:39,51.54
2022-06-09 09:35:09,51.53
2022-06-09 09:37:39,51.56
2022-06-09 09:40:09,51.54
2022-06-09 09:42:39,51.56
2022-06-09 09:45:09,51.52
2022-06-09 09:47:39,51.58
2022-06-09 09:50:09,51.61
2022-06-09 09:52:39,51.61
2022-06-09 09:55:09,51.55
2022-06-09 09:57:39,51.55
2022-06-09 10:00:09,51.52
2022-06-09 10:02:39,51.52
2022-06-09 10:05:09,51.52
2022-06-09 10:07:39,51.43
2022-06-09 10:12:39,51.4
2022-06-09 10:15:09,51.31
2022-06-09 10:17:39,51.29
2022-06-09 10:20:09,51.23
2022-06-09 10:22:39,51.22
2022-06-09 10:25:09,51.2
2022-06-09 10:27:39,51.17
2022-06-09 10:30:09,51.09
2022-06-09 10:32:39,51.0
2022-06-09 10:35:09,50.94
2022-06-09 10:40:09,50.89
2022-06-09 10:42:39,50.86
2022-06-09 10:45:09,50.87
2022-06-09 10:47:39,50.87
2022-06-09 10:50:09,50.78
2022-06-09 10:52:39,50.81
2022-06-09 10:55:09,50.89
2022-06-09 10:57:39,51.04
2022-06-09 11:00:09,51.16
2022-06-09 11:02:39,51.21
2022-06-09 11:05:09,51.23
2022-06-09 11:07:39,51.21
2022-06-09 11:10:09,51.13
2022-06-09 11:12:39,51.12
2022-06-09 11:15:09,51.15
2022-06-09 11:17:39,51.1
2022-06-09 11:20:09,51.14
2022-06-09 11:22:39,51.1
2022-06-09 11:25:09,51.09
2022-06-09 11:27:39,51.02
2022-06-09 11:30:09,51.0
2022-06-09 11:32:39,50.98
2022-06-09 11:35:09,50.98
2022-06-09 11:37:39,50.97
2022-06-09 11:42:39,50.91
2022-06-09 11:45:09,50.99
2022-06-09 11:47:39,51.09
2022-06-09 11:50:09,51.12
2022-06-09 11:52:39,51.24
2022-06-09 11:55:09,51.31
2022-06-09 11:57:39,51.36
2022-06-09 12:00:09,51.39
2022-06-09 12:02:39,51.42
2022-06-09 12:05:09,51.5
2022-06-09 12:07:39,51.54
2022-06-09 12:10:09,51.57
2022-06-09 12:12:39,51.64
2022-06-09 12:15:09,51.69
2022-06-09 12:17:39,51.55
2022-06-09 12:20:09,51.55
2022-06-09 12:22:40,51.56
2022-06-09 12:25:09,51.62
2022-06-09 12:27:39,51.77
2022-06-09 12:32:39,51.84
2022-06-09 12:35:09,51.8
2022-06-09 12:37:39,51.88
2022-06-09 12:40:09,52.03
2022-06-09 12:45:09,52.23
2022-06-09 12:47:39,52.27
2022-06-09 12:50:09,52.44
2022-06-09 12:52:39,52.56
2022-06-09 12:55:09,52.67
2022-06-09 12:57:39,52.85
2022-06-09 13:00:09,52.95
2022-06-09 13:02:39,53.0
2022-06-09 13:05:09,53.01
2022-06-09 13:07:39,52.84
2022-06-09 13:10:09,52.62
2022-06-09 13:12:39,52.45
2022-06-09 13:15:09,52.41
2022-06-09 13:17:39,52.73
2022-06-09 13:20:09,52.45
2022-06-09 13:22:39,52.49
2022-06-09 13:25:09,52.56
2022-06-09 13:27:39,52.7
2022-06-09 13:30:09,52.75
2022-06-09 13:32:39,52.86
2022-06-09 13:35:09,53.03
2022-06-09 13:37:39,52.98
2022-06-09 13:40:09,52.98
2022-06-09 13:42:39,52.99
2022-06-09 13:47:39,53.03
2022-06-09 13:50:09,53.15
2022-06-09 13:52:39,53.19
2022-06-09 13:55:09,53.28
2022-06-09 13:57:39,53.27
2022-06-09 14:00:09,53.29
2022-06-09 14:02:39,53.31
2022-06-09 14:05:09,53.36
2022-06-09 14:07:39,53.42
2022-06-09 14:10:09,53.48
2022-06-09 14:12:39,53.48
2022-06-09 14:15:09,53.54
2022-06-09 14:17:39,53.61
2022-06-09 14:22:39,53.57
2022-06-09 14:25:09,53.6
2022-06-09 14:27:39,53.62
2022-06-09 14:30:09,53.48
2022-06-09 14:32:39,53.4
2022-06-09 14:35:09,53.28
2022-06-09 14:37:39,53.12
2022-06-09 14:40:09,53.02
2022-06-09 14:42:39,53.01
2022-06-09 14:45:09,53.0
2022-06-09 14:50:09,53.06
2022-06-09 14:52:39,53.03
2022-06-09 14:55:09,53.02
2022-06-09 14:57:39,53.03
2022-06-09 15:00:09,53.04
2022-06-09 15:02:39,53.0
2022-06-09 15:05:09,52.97
2022-06-09 15:07:39,52.97
2022-06-09 15:10:09,52.98
2022-06-09 15:12:39,52.98
2022-06-09 15:15:09,52.93
2022-06-09 15:17:39,52.98
2022-06-09 15:20:09,52.96
2022-06-09 15:25:09,52.91
2022-06-09 15:27:39,52.83
2022-06-09 15:32:39,52.72
2022-06-09 15:35:09,52.72
2022-06-09 15:37:39,52.71
2022-06-09 15:40:09,52.69
2022-06-09 15:42:39,52.7
2022-06-09 15:45:09,52.74
2022-06-09 15:47:39,52.77
2022-06-09 15:50:09,52.92
2022-06-09 15:52:39,52.86
2022-06-09 15:55:09,52.84
2022-06-09 16:00:09,52.82
2022-06-09 16:02:39,52.78
2022-06-09 16:05:09,52.77
2022-06-09 16:07:39,52.77
2022-06-09 16:10:09,52.75
2022-06-09 16:12:39,52.75
2022-06-09 16:15:09,52.65
2022-06-09 16:17:39,52.53
2022-06-09 16:20:09,52.47
2022-06-09 16:22:39,52.43
2022-06-09 16:27:39,52.37
2022-06-09 16:30:09,52.34
2022-06-09 16:32:39,52.23
2022-06-09 16:35:11,52.15
2022-06-09 16:37:39,52.07
2022-06-09 16:40:09,51.98
2022-06-09 16:42:39,51.98
2022-06-09 16:45:09,51.9
2022-06-09 16:47:39,51.83
2022-06-09 16:50:09,51.79
2022-06-09 16:55:09,51.69
2022-06-09 16:57:39,51.81
2022-06-09 17:00:09,51.85
2022-06-09 17:02:39,51.84
2022-06-09 17:05:09,51.82
2022-06-09 17:07:39,51.78
2022-06-09 17:10:09,51.76
2022-06-09 17:12:39,51.73
2022-06-09 17:15:09,51.71
2022-06-09 17:17:39,51.68
2022-06-09 17:20:09,51.74
2022-06-09 17:22:39,51.72
2022-06-09 17:25:09,51.74
2022-06-09 17:27:39,51.75
2022-06-09 17:30:09,51.7
2022-06-09 17:32:39,51.7
2022-06-09 17:35:09,51.75
2022-06-09 17:37:39,51.73
2022-06-09 17:40:09,51.84
2022-06-09 17:42:39,52.25
2022-06-09 17:45:09,52.52
2022-06-09 17:47:39,52.61
2022-06-09 17:50:09,52.62
2022-06-09 17:52:39,52.7
2022-06-09 17:57:39,52.76
2022-06-09 18:00:09,52.78
2022-06-09 18:02:39,52.77
2022-06-09 18:05:09,52.76
2022-06-09 18:07:39,52.84
2022-06-09 18:10:09,52.9
2022-06-09 18:12:39,52.88
2022-06-09 18:15:09,52.93
2022-06-09 18:17:39,52.89
2022-06-09 18:20:09,52.93
2022-06-09 18:22:39,52.84
2022-06-09 18:25:09,52.81
2022-06-09 18:27:39,52.75
2022-06-09 18:30:09,52.62
2022-06-09 18:32:39,52.5
2022-06-09 18:35:09,52.4
2022-06-09 18:37:39,52.32
2022-06-09 18:40:09,52.29
2022-06-09 18:42:39,52.14
2022-06-09 18:45:09,52.0
2022-06-09 18:47:39,51.82
2022-06-09 18:50:09,51.72
2022-06-09 18:52:39,51.65
2022-06-09 18:55:09,51.52
2022-06-09 19:00:09,51.3
2022-06-09 19:02:39,51.16
2022-06-09 19:07:39,50.92
2022-06-09 19:10:09,50.85
2022-06-09 19:12:39,50.79
2022-06-09 19:15:09,50.76
2022-06-09 19:17:39,50.62
2022-06-09 19:20:09,50.66
2022-06-09 19:22:39,50.52
2022-06-09 19:27:39,50.26
2022-06-09 19:30:09,50.16
2022-06-09 19:35:09,50.03
2022-06-09 19:37:39,49.93
2022-06-09 19:40:09,49.94
2022-06-09 19:42:39,49.89
2022-06-09 19:45:09,49.83
2022-06-09 19:47:39,49.79
2022-06-09 19:50:09,49.71
2022-06-09 19:52:39,49.62
2022-06-09 19:55:09,49.5
2022-06-09 19:57:39,49.54
2022-06-09 20:00:09,49.46
2022-06-09 20:02:39,49.36
2022-06-09 20:05:09,49.23
2022-06-09 20:07:39,49.16
2022-06-09 20:10:09,49.13
2022-06-09 20:12:39,49.1
2022-06-09 20:15:09,49.1
2022-06-09 20:17:39,49.09
2022-06-09 20:20:09,49.06
2022-06-09 20:22:39,49.0
2022-06-09 20:25:09,48.95
2022-06-09 20:27:39,48.86
2022-06-09 20:30:09,48.8
2022-06-09 20:32:39,48.74
2022-06-09 20:37:39,48.66
2022-06-09 20:40:09,48.63
2022-06-09 20:42:39,48.61
2022-06-09 20:45:09,48.58
2022-06-09 20:47:39,48.43
2022-06-09 20:50:09,48.35
2022-06-09 20:52:39,48.2
2022-06-09 20:55:09,48.1
2022-06-09 20:57:39,48.1
2022-06-09 21:00:09,48.1
2022-06-09 21:02:39,48.1
2022-06-09 21:05:09,48.16
2022-06-09 21:07:39,48.27
2022-06-09 21:10:09,48.41
2022-06-09 21:12:39,48.55
2022-06-09 21:15:09,48.7
2022-06-09 21:17:39,48.81
2022-06-09 21:20:09,48.94
2022-06-09 21:22:39,49.05
2022-06-09 21:25:09,49.12
2022-06-09 21:27:39,49.19
2022-06-09 21:30:09,49.27
2022-06-09 21:32:39,49.33
2022-06-09 21:35:09,49.36
2022-06-09 21:40:09,49.43
2022-06-09 21:42:39,49.46
2022-06-09 21:45:09,49.48
2022-06-09 21:47:39,49.49
2022-06-09 21:50:09,49.52
2022-06-09 21:52:39,49.52
2022-06-09 21:55:09,49.53
2022-06-09 21:57:39,49.55
2022-06-09 22:00:09,49.58
2022-06-09 22:02:39,49.61
2022-06-09 22:05:09,49.62
2022-06-09 22:07:39,49.62
2022-06-09 22:10:09,49.61
2022-06-09 22:12:39,49.61
2022-06-09 22:15:09,49.58
2022-06-09 22:17:39,49.57
2022-06-09 22:20:09,49.55
2022-06-09 22:22:39,49.54
2022-06-09 22:25:09,49.53
2022-06-09 22:30:09,49.45
2022-06-09 22:32:39,49.47
2022-06-09 22:35:09,49.45
2022-06-09 22:37:39,49.48
2022-06-09 22:42:39,49.47
2022-06-09 22:45:09,49.47
2022-06-09 22:47:39,49.49
2022-06-09 22:50:09,49.49
2022-06-09 22:52:39,49.47
2022-06-09 22:55:09,49.48
2022-06-09 22:57:39,49.51
2022-06-09 23:00:09,49.52
2022-06-09 23:02:39,49.53
2022-06-09 23:05:09,49.52
2022-06-09 23:07:39,49.55
2022-06-09 23:10:09,49.56
2022-06-09 23:12:39,49.5
2022-06-09 23:15:09,49.49
2022-06-09 23:17:39,49.47
2022-06-09 23:20:09,49.45
2022-06-09 23:22:39,49.44
2022-06-09 23:25:09,49.45
2022-06-09 23:27:39,49.45
2022-06-09 23:30:09,49.43
2022-06-09 23:32:39,49.38
2022-06-09 23:35:09,49.34
2022-06-09 23:37:39,49.33
2022-06-09 23:40:09,49.33
2022-06-09 23:42:39,49.29
2022-06-09 23:45:09,49.22
2022-06-09 23:47:39,49.16
2022-06-09 23:50:09,49.14
2022-06-09 23:52:39,49.1
2022-06-09 23:55:09,49.08
2022-06-09 23:57:39,49.06
2022-06-10 00:00:09,49.08
2022-06-10 00:02:39,49.06
2022-06-10 00:05:09,49.08
2022-06-10 00:07:39,49.04
2022-06-10 00:10:09,49.06
2022-06-10 00:12:39,49.04
2022-06-10 00:15:09,49.04
2022-06-10 00:20:09,49.0
2022-06-10 00:22:39,48.97
2022-06-10 00:25:09,48.96
2022-06-10 00:27:39,48.96
2022-06-10 00:30:09,48.94
